,count,hate_speech,offensive_language,neither,class,tweet,clean_tweets
22251,3,0,3,0,offensive_language,Touchdown hoe ... touchdown hoe!!!!!,touchdown hoe touchdown hoe
22252,3,0,0,3,neither,"Tracy Morgans car wreck and the press was covered by Zappa in the 's...""Some joker with a brownie and ye'll see it all complete""",tracy morgan car wreck press cover zappa ssome joker brownie yell see complete
22253,3,0,0,3,neither,Traffic in the gables &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,traffic gable ltltltltltltltlt
22254,3,0,0,3,neither,Trailor trash tina time &#;,trailor trash tina time
22255,3,0,2,1,offensive_language,"Trainer lady is a bitch, shook my hand made me promise her I'ma study for a test tomorrow, and idk I don't like her she's trying to break me",trainer lady bitch shook hand make promise i be about to study test tomorrow i do not know do not like she be try break
22256,6,0,6,0,offensive_language,Translation for the slow he out saving hoes  by   @CiscoAllDay: Out here saving lives! &#;&#;&#;&#;,translation slow saving hoe out save life
22257,3,0,3,0,offensive_language,Trap drugs be getting all kinds of bitches lmao,trap drug get kind bitch lmao
22258,3,0,3,0,offensive_language,Trapping motherfucker I be Juggin like a bitch catch me up in traffic might be Juggin with yo bitch - @kirkfranklin,trap motherfucker juggin like bitch catch traffic might juggin yo bitch
22259,3,1,2,0,offensive_language,Trash &#;@TieMyDuragBoo: Black people only play R&amp;B &amp; Hip hop at their parties..play some dubstep and House..yall coons need to expand&#;,trash black people play rampb amp hip hop partiesplay dubstep houseyall coon need expand
22260,3,0,3,0,offensive_language,"Trash.. see how i capitalized the ""T"" in Trash..  @misskai__: Wtf is this Oreo song by r Kelly ? &#; tf",trash see capitalize trash wtf oreo song kelly tf
22261,3,0,3,0,offensive_language,Treatin yo hoe like she yo bestfriend.. Like thats wifey,treatin yo hoe like yo bestfriend like that be wifey
22262,3,0,0,3,neither,Trending:  adult human skulls found in trash in Connecticut http://t.co/bykFaoYky http://t.co/fGRqkTc,trend adult human skull find trash connecticut
22263,3,1,2,0,offensive_language,Trey Songz can sing but cant actually right a good song. Trey Songz is only relevant because of thirsty Black bitches,trey songz sing can not actually right good song trey songz relevant thirsty black bitch
22264,3,1,2,0,offensive_language,"Trey songz went in on that ""looking ass bitches"" reply to nicki &#;&#;&#;&#;",trey songz go look as bitch reply nicki
22265,3,0,3,0,offensive_language,Tripped balls on.lsd bitch!!!,trip ball onlsd bitch
22266,3,0,3,0,offensive_language,Trust a bitch I can't wife a bitch I can't,trust bitch can not wife bitch can not
22267,3,0,3,0,offensive_language,Trust me when I say foot stomps hurt like a fucking bitch,trust say foot stomp hurt like fuck bitch
22268,3,1,2,0,offensive_language,"Trust me when I say you shouldn't trust her if she tweets ""from bae to bruh real quick."" Only hoes can drop niggas ""real quick""",trust say should not trust tweet bae bruh real quick only hoe drop nigga real quick
22269,3,1,2,0,offensive_language,"Trust no nigga, fear no bitch &#;&#;",trust nigga fear bitch
22270,3,0,3,0,offensive_language,"Trust no player, fear no bitch.",trust player fear bitch
22271,3,0,3,0,offensive_language,Trust none bitch I don't,trust none bitch do not
22272,3,0,3,0,offensive_language,Trust none bitch I don't wife a bitch? Bitch I won't,trust none bitch do not wife bitch bitch will not
22273,3,2,1,0,hate_speech,Truth  @Adolfhibsta: Only a faggot would turn down hairy pussy,truth only faggot would turn hairy pussy
22274,3,0,3,0,offensive_language,Truth be told ...that's all my pussy &#;,truth tell that be pussy
22275,3,1,2,0,offensive_language,Truth is @MaxOn_MaxOff ate yellow snow as a child..,truth ate yellow snow child
22276,3,0,3,0,offensive_language,Truth is you're about as smelly as a barn bitch.,truth you be smelly barn bitch
22277,3,0,3,0,offensive_language,Truuuuuuuuue  @kanYeBreast: but bitch u fine tho  @SheSeauxSaditty: I've been old all my old ass life. And that's fine.,truuuuuuuuue bitch fine though i have old old as life and that be fine
22278,3,0,3,0,offensive_language,Truuuuuuuuuuu facts both then niggaz is pussy nd I'll tag em both @meekmill nd cassidy r/p by my nigga let http://t.co/NhYODSpP,truuuuuuuuuuu fact niggaz pussy nd ill tag them nd cassidy rp nigga let
22279,3,0,0,3,neither,Try Rex's NEW water roasted tomato/potato sawdust crackers! Loaded with enough sodium as to make Lots wife look unsavory! Only . a box!,try rexs new water roast tomatopotato sawdust cracker load enough sodium make lot wife look unsavory only box
22280,3,0,3,0,offensive_language,Try to take Othot drugs bitch I'm 'd up,try take othot drug bitch i be
22281,3,1,2,0,offensive_language,Tryna be sumbody cinnamon apple &#;@DarksknStruggle Now I cant trust any bitch wit pussy that taste like cinnamon apple http://t.co/hwMBWV,tryna sumbody cinnamon apple now can not trust bitch wit pussy taste like cinnamon apple
22282,4,0,4,0,offensive_language,"Tryna determine if she a bad bitch, but then twitter saves her http://t.co/WNBfuiuU",tryna determine bad bitch twitter save
22283,3,0,1,2,neither,"Tryna get to home like base to base to base, closet looking like planet of the bathing apes",tryna get home like base base base closet look like planet bathing ape
22284,3,0,2,1,offensive_language,Tryna save a hoe that don't wanna be saved nope nope nope not me,tryna save hoe do not want to save nope nope nope
22285,3,0,1,2,neither,"Tuna is good the rest trash  @AyeoFool: Cans of spam  @MsBTxo: Most struggle food HAS TO BE any meat In a can, tuna included",tuna good rest trash can spam most struggle food have to be meat in tuna include
22286,3,0,3,0,offensive_language,Tupac could fuck any bitch in the world in  and niggas on here crying about a pic he took FOR BITCHES,tupac could fuck bitch world nigga cry pic take for bitch
22287,3,0,3,0,offensive_language,Turk a hoe y'all....,turk hoe you all
22288,3,1,2,0,offensive_language,Turn a fuck nigguh to a rebound,turn fuck nigguh rebound
22289,3,1,2,0,offensive_language,Turn a hoe into a house wife you bet not,turn hoe house wife bet
22290,3,0,3,0,offensive_language,Turn it up with ma down bitch &#;,turn bitch
22291,3,0,0,3,neither,Turn on the magic of colored light. #longexposure #lightwriting http://t.co/UmLBsdp,turn magic color light longexposure lightwriting
22292,3,0,3,0,offensive_language,"Turn the entire fuck up, hoes!!!!",turn entire fuck hoe
22293,3,0,2,1,offensive_language,Turnup on all of you hoes,turnup hoe
22294,3,0,2,1,offensive_language,Twatch sounds like twat.,twatch sound like twat
22295,6,1,5,0,offensive_language,Tweakin hoe,tweakin hoe
22296,6,1,5,0,offensive_language,Tweekin hoe &#;&#;,tweekin hoe
22297,3,2,0,1,hate_speech,"Twice divorced teabagger Florida Attorney General says marriage is reserved for 'stable, enduring family units' http://t.co/ZWrOiu #wtf",twice divorce teabagger florida attorney general say marriage reserve stable endure family unit wtf
22298,3,0,1,2,neither,"Twice divorced teabagger Florida Attorney General says marriage is reserved for 'stable, enduring family units' http://t.co/WafgEYYGM",twice divorce teabagger florida attorney general say marriage reserve stable endure family unit
22299,3,0,0,3,neither,Twinkies are so unfilling. which is odd because they are filled,twinkie unfilling odd fill
22300,6,0,6,0,offensive_language,"Twitter game is on point tonight btw guys, if you haven't caught on you're full retard.",twitter game point tonight by the way guy have not catch you be full retard
22301,3,0,3,0,offensive_language,"Twitter has taught me that there are so many bitch made niggas in the world, don't be fooled",twitter teach many bitch make niggas world do not fool
22302,3,2,1,0,hate_speech,Twitter is for fags.,twitter fag
22303,3,0,3,0,offensive_language,"Twitter is like the friend I sometimes forget to visit, and then he calls and acts like a bitchy mcbitcherson with a side of bitch.",twitter like friend sometimes forget visit call act like bitchy mcbitcherson side bitch
22304,3,0,1,2,neither,Twitter is trash,twitter trash
22305,3,0,3,0,offensive_language,Twitter let you know who every hoe is in every city and country,twitter let know every hoe every city country
22306,3,0,3,0,offensive_language,Twitter niggas always want you to have unprotected sex with these nothing ass bitches. NAH,twitter nigga always want unprotected sex nothing as bitch nah
22307,3,1,2,0,offensive_language,Twitter pic flossin hoes talkin @Papa_Woodall @fatstinker,twitter pic flossin hoe talkin
22308,3,0,3,0,offensive_language,Twitter watching bitches.,twitter watch bitch
22309,3,0,3,0,offensive_language,Twitter your being a bitch,twitter bitch
22310,3,0,0,3,neither,"Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.",twitter little blue bird name larry celtic isu larry bird stick ticker twtr
22311,3,1,2,0,offensive_language,"Two blonde dykes wanna kiss all night, I just pray to god that this shit go right",two blonde dyke want to kiss night pray god shit go right
22312,3,0,3,0,offensive_language,Two days gone she been gone so long you can't get her on the phone cuz that bitch done been wit meeeeee,two day go go long can not get phone cuz bitch do wit meeeeee
22313,3,0,3,0,offensive_language,Two dyked fightin over a bitch lol gtfoh,two dyke fightin bitch lol gtfoh
22314,3,0,3,0,offensive_language,Two foreign hoes Iont like the basic,two foreign hoe iont like basic
22315,3,0,2,1,offensive_language,"Two hoes?  ""@xoxo_imaunicorn: y'all know what we are?! &#;&#;"" http://t.co/xljzWBtkr",two hoe you all know
22316,3,0,3,0,offensive_language,Two horny guys play with a sexy AV models trimmed pussy before they fuck&#;her http://t.co/YsYBsVpV,two horny guy play sexy av model trim pussy fuckher
22317,3,0,3,0,offensive_language,Two horny guys take turns beating the shit out of a tight teen pink&#;pussy http://t.co/RbOJWLAriQ,two horny guy take turn beat shit tight teen pinkpussy
22318,3,1,0,2,neither,Two red bones kissin n da back seat,two red bone kissin da back seat
22319,3,0,2,1,offensive_language,Two years strong with this honkie &#;&#; @mflury http://t.co/dKiQODLaOp,two year strong honkie
22320,3,1,2,0,offensive_language,Tyga and Drake two light skin bitches but if had to choose in a fight I would go with the guy from Compton over the one from Toronto,tyga drake two light skin bitch choose fight would go guy compton one toronto
22321,3,0,3,0,offensive_language,"Tyga is a hoe!!! He pooted in my muthafuckin face..... we bout to fight, bruh",tyga hoe he pooted muthafuckin face bout fight bruh
22322,4,0,4,0,offensive_language,Tyler's my bitch. Sorry but I own you.,tyler bitch sorry
22323,3,0,3,0,offensive_language,Tym  lyt dis blunt n holla @ hoes.,tym lyt dis blunt holla hoe
22324,3,0,2,1,offensive_language,Type of nicca owe yu money but still ask you to go n on a blunt,type nicca owe yu money still ask go blunt
22325,3,0,2,1,offensive_language,Typical bitch during a break up tweeting smfh,typical bitch break tweet smfh
22326,3,2,1,0,hate_speech,"Typically hateful, anti-Christian, mentally ill and ugly dyke trash pig couple Jennifer McCarthy and Melisa Erwin http://t.co/tWNlHkmt",typically hateful antichristian mentally ill ugly dyke trash pig couple jennifer mccarthy melisa erwin
22327,3,1,2,0,offensive_language,"Tyra Banks still getting paid for these America's next top model re runs, this bitch so bossy &#;&#;",tyra bank still get pay americas next top model run bitch bossy
22328,3,0,1,2,neither,Tyrese trash,tyrese trash
22329,3,1,2,0,offensive_language,U Lil stupid ass bitch I aint fucking wit youuuu&#;&#;,lil stupid as bitch be not fuck wit youuuu
22330,3,0,3,0,offensive_language,U bitches still fuccin bush,bitch still fuccin bush
22331,3,0,3,0,offensive_language,"U can't stay the same &amp; expect change. U can't truly expect a good man if he call himself nigga, nigger.It means the same; A No Good Person!",can not stay amp expect change can not truly expect good man call nigga niggerit mean no good person
22332,3,2,1,0,hate_speech,U coons can't wait to wear them Oreo J's,coon can not wait wear oreo j
22333,3,1,2,0,offensive_language,U coons watching love and hip hop ain't you,coon watch love hip hop be not
22334,3,0,3,0,offensive_language,U corn fly then bitch when it has no seeds and its lime green with full of Crystal all over,corn fly bitch seed lime green full crystal
